Mun,Candidato,Ano,Cargo,NumVotos,percCidade,Partido,Cassado
CERRO LARGO,MANOEL AUGUSTO DE GODOY BEZERRA,1962,DEPUTADO FEDERAL,1,"0,00%",ADP,0
CRISSIUMAL,MANOEL AUGUSTO DE GODOY BEZERRA,1962,DEPUTADO FEDERAL,1,"0,00%",ADP,0
GIRUA,MANOEL AUGUSTO DE GODOY BEZERRA,1962,DEPUTADO FEDERAL,1,"0,00%",ADP,0
ROCA SALES,MANOEL AUGUSTO DE GODOY BEZERRA,1962,DEPUTADO FEDERAL,1,"0,00%",ADP,0
SAO JOSE DO NORTE,MANOEL AUGUSTO DE GODOY BEZERRA,1962,DEPUTADO FEDERAL,1,"0,00%",ADP,0
SAO PEDRO DO SUL,MANOEL AUGUSTO DE GODOY BEZERRA,1962,DEPUTADO FEDERAL,1,"0,00%",ADP,0
PORTO ALEGRE,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,1440,"0,01%",PTB,0
TORRES,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,1183,"0,17%",PTB,0
OSORIO,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,917,"0,07%",PTB,0
SANTA MARIA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,477,"0,01%",PTB,0
CACAPAVA DO SUL,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,386,"0,04%",PTB,0
VIAMAO,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,277,"0,02%",PTB,0
SAO SEBASTIAO DO CAI,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,153,"0,01%",PTB,0
RIO PARDO,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,147,"0,01%",PTB,0
ALEGRETE,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,112,"0,01%",PTB,0
PELOTAS,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,97,"0,00%",PTB,0
CACEQUI,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,77,"0,01%",PTB,0
ROSARIO DO SUL,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,75,"0,01%",PTB,0
CANOAS,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,73,"0,00%",PTB,0
GRAVATAI,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,68,"0,01%",PTB,0
CANELA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,66,"0,01%",PTB,0
RIO GRANDE,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,66,"0,00%",PTB,0
ESTEIO,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,47,"0,01%",PTB,0
CACHOEIRA DO SUL,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,44,"0,00%",PTB,0
SAPUCAIA DO SUL,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,42,"0,01%",PTB,0
SAO SEPE,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,32,"0,00%",PTB,0
SAO LEOPOLDO,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,29,"0,00%",PTB,0
JAGUARAO,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,23,"0,00%",PTB,0
SAO JOSE DO NORTE,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,20,"0,00%",PTB,0
SANTO ANTONIO DA PATRULHA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,19,"0,00%",PTB,0
SAO PEDRO DO SUL,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,19,"0,00%",PTB,0
NOVO HAMBURGO,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,17,"0,00%",PTB,0
MARAU,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,16,"0,00%",PTB,0
SANTA CRUZ DO SUL,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,15,"0,00%",PTB,0
TUPANCIRETA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,14,"0,00%",PTB,0
CAXIAS DO SUL,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,14,"0,00%",PTB,0
JAGUARI,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,14,"0,00%",PTB,0
SANTANA DO LIVRAMENTO,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,14,"0,00%",PTB,0
SAO GABRIEL,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,13,"0,00%",PTB,0
JULIO DE CASTILHOS,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,12,"0,00%",PTB,0
SANTIAGO,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,11,"0,00%",PTB,0
IJUI,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,11,"0,00%",PTB,0
URUGUAIANA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,10,"0,00%",PTB,0
SAO JERONIMO,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,10,"0,00%",PTB,0
SAO FRANCISCO DE ASSIS,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,9,"0,00%",PTB,0
CAMPO BOM,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,9,"0,00%",PTB,0
GUAIBA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,9,"0,00%",PTB,0
BAGE,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,8,"0,00%",PTB,0
SAPIRANGA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,8,"0,00%",PTB,0
IRAI,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,7,"0,00%",PTB,0
CARAZINHO,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,7,"0,00%",PTB,0
CRUZ ALTA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,7,"0,00%",PTB,0
TAQUARA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,7,"0,00%",PTB,0
BARRA DO RIBEIRO,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,6,"0,00%",PTB,0
ESTANCIA VELHA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,6,"0,00%",PTB,0
BENTO GONCALVES,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,6,"0,00%",PTB,0
MONTENEGRO,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,5,"0,00%",PTB,0
TRIUNFO,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,5,"0,00%",PTB,0
GENERAL VARGAS,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,5,"0,00%",PTB,0
CATUIPE,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,4,"0,00%",PTB,0
SOBRADINHO,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,4,"0,00%",PTB,0
HUMAITA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,4,"0,00%",PTB,0
VACARIA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,4,"0,00%",PTB,0
GARIBALDI,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,3,"0,00%",PTB,0
DOM PEDRITO,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,3,"0,00%",PTB,0
LAVRAS DO SUL,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,3,"0,00%",PTB,0
PASSO FUNDO,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,3,"0,00%",PTB,0
CAMPO NOVO,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,2,"0,00%",PTB,0
ERECHIM,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,2,"0,00%",PTB,0
SAO LUIS GONZAGA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,2,"0,00%",PTB,0
NAO-ME-TOQUE,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,2,"0,00%",PTB,0
CAMAQUA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,2,"0,00%",PTB,0
CANGUCU,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,2,"0,00%",PTB,0
ENCRUZILHADA DO SUL,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,2,"0,00%",PTB,0
SANTO ANGELO,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,2,"0,00%",PTB,0
SAO FRANCISCO DE PAULA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,2,"0,00%",PTB,0
GENERAL CAMARA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,1,"0,00%",PTB,0
PANAMBI,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,1,"0,00%",PTB,0
QUARAI,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,1,"0,00%",PTB,0
VENANCIO AIRES,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,1,"0,00%",PTB,0
FARROUPILHA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,1,"0,00%",PTB,0
NOVA PRATA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,1,"0,00%",PTB,0
PIRATINI,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,1,"0,00%",PTB,0
RESTINGA SECA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,1,"0,00%",PTB,0
SAO BORJA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,1,"0,00%",PTB,0
TENENTE PORTELA,MANOEL JOAO MACHADO,1962,DEPUTADO FEDERAL,1,"0,00%",PTB,0
TUPANCIRETA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,1688,"0,19%",PSD,0
TUPANCIRETA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,1688,"0,19%",PSD,0
NOVA PRATA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,1187,"0,09%",PSD,0
NOVA PRATA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,1187,"0,09%",PSD,0
SANTA ROSA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,1051,"0,08%",PSD,0
SANTA ROSA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,1051,"0,08%",PSD,0
GIRUA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,946,"0,15%",PSD,0
GIRUA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,946,"0,15%",PSD,0
SANTIAGO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,782,"0,06%",PSD,0
SANTIAGO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,782,"0,06%",PSD,0
SANTO ANGELO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,778,"0,04%",PSD,0
SANTO ANGELO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,778,"0,04%",PSD,0
CRUZ ALTA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,498,"0,03%",PSD,0
CRUZ ALTA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,498,"0,03%",PSD,0
MACHADINHO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,352,"0,11%",PSD,0
MACHADINHO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,352,"0,11%",PSD,0
PORTO ALEGRE,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,312,"0,00%",PSD,0
PORTO ALEGRE,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,312,"0,00%",PSD,0
MONTENEGRO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,310,"0,01%",PSD,0
MONTENEGRO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,310,"0,01%",PSD,0
LAGOA VERMELHA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,255,"0,03%",PSD,0
LAGOA VERMELHA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,255,"0,03%",PSD,0
SOLEDADE,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,248,"0,02%",PSD,0
SOLEDADE,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,248,"0,02%",PSD,0
SAO BORJA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,226,"0,02%",PSD,0
SAO BORJA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,226,"0,02%",PSD,0
PANAMBI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,225,"0,04%",PSD,0
PANAMBI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,225,"0,04%",PSD,0
SANTO CRISTO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,213,"0,03%",PSD,0
SANTO CRISTO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,213,"0,03%",PSD,0
SANTA MARIA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,211,"0,01%",PSD,0
SANTA MARIA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,211,"0,01%",PSD,0
SANTA BARBARA DO SUL,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,203,"0,07%",PSD,0
SANTA BARBARA DO SUL,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,203,"0,07%",PSD,0
TRES DE MAIO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,185,"0,01%",PSD,0
TRES DE MAIO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,185,"0,01%",PSD,0
CARAZINHO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,108,"0,01%",PSD,0
CARAZINHO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,108,"0,01%",PSD,0
SAO JOSE DO OURO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,94,"0,03%",PSD,0
SAO JOSE DO OURO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,94,"0,03%",PSD,0
SAO LUIS GONZAGA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,93,"0,01%",PSD,0
SAO LUIS GONZAGA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,93,"0,01%",PSD,0
COLORADO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,87,"0,04%",PSD,0
COLORADO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,87,"0,04%",PSD,0
ERECHIM,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,81,"0,00%",PSD,0
ERECHIM,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,81,"0,00%",PSD,0
JULIO DE CASTILHOS,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,81,"0,01%",PSD,0
JULIO DE CASTILHOS,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,81,"0,01%",PSD,0
MARCELINO RAMOS,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,75,"0,02%",PSD,0
MARCELINO RAMOS,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,75,"0,02%",PSD,0
IJUI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,75,"0,00%",PSD,0
IJUI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,75,"0,00%",PSD,0
ESPUMOSO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,71,"0,01%",PSD,0
ESPUMOSO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,71,"0,01%",PSD,0
GUARANI DAS MISSOES,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,70,"0,02%",PSD,0
GUARANI DAS MISSOES,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,70,"0,02%",PSD,0
IBIRUBA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,69,"0,01%",PSD,0
IBIRUBA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,69,"0,01%",PSD,0
GENERAL VARGAS,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,63,"0,02%",PSD,0
GENERAL VARGAS,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,63,"0,02%",PSD,0
CATUIPE,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,61,"0,01%",PSD,0
CATUIPE,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,61,"0,01%",PSD,0
CANOAS,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,59,"0,00%",PSD,0
CANOAS,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,59,"0,00%",PSD,0
CERRO LARGO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,57,"0,00%",PSD,0
CERRO LARGO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,57,"0,00%",PSD,0
VIADUTOS,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,52,"0,02%",PSD,0
VIADUTOS,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,52,"0,02%",PSD,0
TUCUNDUVA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,50,"0,01%",PSD,0
TUCUNDUVA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,50,"0,01%",PSD,0
SANTANA DO LIVRAMENTO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,48,"0,00%",PSD,0
SANTANA DO LIVRAMENTO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,48,"0,00%",PSD,0
HORIZONTINA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,46,"0,01%",PSD,0
HORIZONTINA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,46,"0,01%",PSD,0
ALEGRETE,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,41,"0,00%",PSD,0
ALEGRETE,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,41,"0,00%",PSD,0
ITAQUI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,40,"0,01%",PSD,0
ITAQUI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,40,"0,01%",PSD,0
CAMPINAS DO SUL,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,39,"0,01%",PSD,0
CAMPINAS DO SUL,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,39,"0,01%",PSD,0
QUARAI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,39,"0,01%",PSD,0
QUARAI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,39,"0,01%",PSD,0
MAXIMILIANO DE ALMEIDA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,38,"0,02%",PSD,0
MAXIMILIANO DE ALMEIDA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,38,"0,02%",PSD,0
ROSARIO DO SUL,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,35,"0,00%",PSD,0
ROSARIO DO SUL,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,35,"0,00%",PSD,0
CAMPO NOVO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,34,"0,01%",PSD,0
CAMPO NOVO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,34,"0,01%",PSD,0
VERANOPOLIS,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,31,"0,00%",PSD,0
VERANOPOLIS,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,31,"0,00%",PSD,0
CAXIAS DO SUL,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,29,"0,00%",PSD,0
CAXIAS DO SUL,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,29,"0,00%",PSD,0
TAQUARI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,28,"0,00%",PSD,0
TAQUARI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,28,"0,00%",PSD,0
TUPARENDI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,28,"0,01%",PSD,0
TUPARENDI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,28,"0,01%",PSD,0
URUGUAIANA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,27,"0,00%",PSD,0
URUGUAIANA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,27,"0,00%",PSD,0
NAO-ME-TOQUE,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,27,"0,01%",PSD,0
NAO-ME-TOQUE,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,27,"0,01%",PSD,0
JAGUARI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,27,"0,01%",PSD,0
JAGUARI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,27,"0,01%",PSD,0
SERAFINA CORREA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,27,"0,01%",PSD,0
SERAFINA CORREA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,27,"0,01%",PSD,0
TAPERA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,26,"0,01%",PSD,0
TAPERA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,26,"0,01%",PSD,0
CACEQUI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,23,"0,00%",PSD,0
CACEQUI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,23,"0,00%",PSD,0
SAO PEDRO DO SUL,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,23,"0,00%",PSD,0
SAO PEDRO DO SUL,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,23,"0,00%",PSD,0
CRISSIUMAL,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,22,"0,00%",PSD,0
CRISSIUMAL,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,22,"0,00%",PSD,0
SOBRADINHO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,22,"0,00%",PSD,0
SOBRADINHO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,22,"0,00%",PSD,0
PALMEIRA DAS MISSOES,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,20,"0,00%",PSD,0
PALMEIRA DAS MISSOES,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,20,"0,00%",PSD,0
SARANDI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,18,"0,00%",PSD,0
SARANDI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,18,"0,00%",PSD,0
GRAVATAI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,17,"0,00%",PSD,0
GRAVATAI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,17,"0,00%",PSD,0
SAO LEOPOLDO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,17,"0,00%",PSD,0
SAO LEOPOLDO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,17,"0,00%",PSD,0
SAO SEBASTIAO DO CAI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,17,"0,00%",PSD,0
SAO SEBASTIAO DO CAI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,17,"0,00%",PSD,0
SAO VALENTIM,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,16,"0,01%",PSD,0
SAO VALENTIM,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,16,"0,01%",PSD,0
SANTO AUGUSTO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,16,"0,00%",PSD,0
SANTO AUGUSTO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,16,"0,00%",PSD,0
LAJEADO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,15,"0,00%",PSD,0
LAJEADO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,15,"0,00%",PSD,0
ARVOREZINHA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,14,"0,01%",PSD,0
ARVOREZINHA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,14,"0,01%",PSD,0
CACHOEIRA DO SUL,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,12,"0,00%",PSD,0
CACHOEIRA DO SUL,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,12,"0,00%",PSD,0
TAPEJARA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,12,"0,00%",PSD,0
TAPEJARA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,12,"0,00%",PSD,0
SANTA CRUZ DO SUL,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,12,"0,00%",PSD,0
SANTA CRUZ DO SUL,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,12,"0,00%",PSD,0
VIAMAO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,11,"0,00%",PSD,0
VIAMAO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,11,"0,00%",PSD,0
SAO FRANCISCO DE PAULA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,11,"0,00%",PSD,0
SAO FRANCISCO DE PAULA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,11,"0,00%",PSD,0
SEBERI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,10,"0,00%",PSD,0
SEBERI,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,10,"0,00%",PSD,0
CANDELARIA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,10,"0,00%",PSD,0
CANDELARIA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,10,"0,00%",PSD,0
PASSO FUNDO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,10,"0,00%",PSD,0
PASSO FUNDO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,10,"0,00%",PSD,0
RESTINGA SECA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,10,"0,00%",PSD,0
RESTINGA SECA,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,10,"0,00%",PSD,0
RIO PARDO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,10,"0,00%",PSD,0
RIO PARDO,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,10,"0,00%",PSD,0
SAO FRANCISCO DE ASSIS,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,9,"0,00%",PSD,0
SAO FRANCISCO DE ASSIS,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,9,"0,00%",PSD,0
SAPUCAIA DO SUL,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,8,"0,00%",PSD,0
SAPUCAIA DO SUL,MARCIAL GONCALVES TERRA,1962,DEPUTADO FEDERAL,8,"0,00%",PSD,0
