Mun,Candidato,Ano,Cargo,NumVotos,percCidade,Partido,Cassado
RIO PARDO,VOTOS NULOS,1970,DEPUTADO FEDERAL,715,"0,05%",NULO,0
CAMAQUA,HELIO HELBERT DOS SANTOS,1970,DEPUTADO FEDERAL,713,"0,04%",ARENA,0
ALVORADA,CELIO MARQUES FERNANDES,1970,DEPUTADO FEDERAL,713,"0,09%",ARENA,0
CAMAQUA,LAURO PEREIRA RODRIGUES,1970,DEPUTADO FEDERAL,712,"0,04%",MDB,0
SAO SEPE,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,709,"0,09%",ARENA,0
GRAMADO,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,709,"0,15%",ARENA,0
IGREJINHA,HARRY ALZIRO SAUER,1970,DEPUTADO FEDERAL,707,"0,28%",MDB,0
CACHOEIRINHA,VOTOS NULOS,1970,DEPUTADO FEDERAL,707,"0,09%",NULO,0
SANANDUVA,ELOY LENZI,1970,DEPUTADO FEDERAL,703,"0,17%",MDB,0
VERANOPOLIS,DANIEL AGOSTINHO FARACO,1970,DEPUTADO FEDERAL,703,"0,07%",ARENA,0
PASSO FUNDO,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,702,"0,02%",MDB,0
SANTO ANGELO,VOTOS NULOS,1970,DEPUTADO FEDERAL,702,"0,03%",NULO,0
LAJEADO,VOTOS NULOS,1970,DEPUTADO FEDERAL,698,"0,04%",NULO,0
CACAPAVA DO SUL,VICTOR LOUREIRO ISSLER,1970,DEPUTADO FEDERAL,698,"0,08%",MDB,0
GETULIO VARGAS,CID FURTADO,1970,DEPUTADO FEDERAL,697,"0,09%",ARENA,0
GARIBALDI,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,697,"0,08%",ARENA,0
ROQUE GONZALES,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,696,"0,30%",MDB,0
SAO PEDRO DO SUL,JETHRO JAIRO DE MACEDO BRUM,1970,DEPUTADO FEDERAL,695,"0,09%",MDB,0
BENTO GONCALVES,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,693,"0,04%",ARENA,0
LAJEADO,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,691,"0,04%",ARENA,0
VERANOPOLIS,SOLON GONCALVES DA SILVA,1970,DEPUTADO FEDERAL,682,"0,07%",ARENA,0
NOVA PETROPOLIS,CID FURTADO,1970,DEPUTADO FEDERAL,679,"0,12%",ARENA,0
SANTIAGO,LAURO PEREIRA RODRIGUES,1970,DEPUTADO FEDERAL,675,"0,05%",MDB,0
ENCRUZILHADA DO SUL,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,675,"0,08%",ARENA,0
ARROIO GRANDE,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,674,"0,17%",BRANCO,0
CAMPINA DAS MISSOES,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,673,"0,31%",MDB,0
NOVA PRATA,DANIEL AGOSTINHO FARACO,1970,DEPUTADO FEDERAL,673,"0,09%",ARENA,0
TAPEJARA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,673,"0,11%",BRANCO,0
CACAPAVA DO SUL,LAURO PEREIRA RODRIGUES,1970,DEPUTADO FEDERAL,673,"0,08%",MDB,0
CAICARA,JOSE AUGUSTO AMARAL DE SOUZA,1970,DEPUTADO FEDERAL,673,"0,33%",ARENA,0
CRUZ ALTA,VASCO AMARO DA SILVEIRA FILHO,1970,DEPUTADO FEDERAL,672,"0,04%",ARENA,0
PALMITINHO,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,670,"0,26%",MDB,0
SANTO ANTONIO DA PATRULHA,VOTOS NULOS,1970,DEPUTADO FEDERAL,669,"0,05%",NULO,0
RIO PARDO,HONORIO SEVERO,1970,DEPUTADO FEDERAL,668,"0,05%",MDB,0
TRAMANDAI,CLOVIS STENZEL,1970,DEPUTADO FEDERAL,665,"0,21%",ARENA,0
NOVO HAMBURGO,LEGENDA MDB,1970,DEPUTADO FEDERAL,665,"0,02%",MDB,0
REDENTORA,JOSE ARLINDO KUNZLER,1970,DEPUTADO FEDERAL,664,"0,39%",ARENA,0
CASCA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,664,"0,13%",BRANCO,0
GIRUA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,663,"0,12%",BRANCO,0
MARAU,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,663,"0,08%",BRANCO,0
SANTA ROSA,BRILMAR ZIMERMANN DESENGRINI,1970,DEPUTADO FEDERAL,662,"0,06%",MDB,0
SAO LEOPOLDO,LEGENDA MDB,1970,DEPUTADO FEDERAL,658,"0,03%",MDB,0
SANTA BARBARA DO SUL,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,658,"0,21%",BRANCO,0
BARRACAO,ELOY LENZI,1970,DEPUTADO FEDERAL,657,"0,33%",MDB,0
PELOTAS,LEGENDA ARENA,1970,DEPUTADO FEDERAL,657,"0,01%",ARENA,0
SANTO ANGELO,ARIOSTO JAEGER,1970,DEPUTADO FEDERAL,657,"0,03%",ARENA,0
CARLOS BARBOSA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,655,"0,15%",BRANCO,0
ROCA SALES,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,653,"0,15%",BRANCO,0
ARROIO DO TIGRE,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,652,"0,15%",ARENA,0
SAO PAULO DAS MISSOES,JOSE ARLINDO KUNZLER,1970,DEPUTADO FEDERAL,652,"0,30%",ARENA,0
VERANOPOLIS,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,650,"0,07%",ARENA,0
LIBERATO SALZANO,JOSE AUGUSTO AMARAL DE SOUZA,1970,DEPUTADO FEDERAL,649,"0,41%",ARENA,0
VIAMAO,VASCO AMARO DA SILVEIRA FILHO,1970,DEPUTADO FEDERAL,649,"0,05%",ARENA,0
MOSTARDAS,LEO BERNHARD RIFFEL,1970,DEPUTADO FEDERAL,648,"0,22%",MDB,0
ESTANCIA VELHA,MILTON ALBINO CASSEL,1970,DEPUTADO FEDERAL,646,"0,22%",ARENA,0
CHAPADA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,646,"0,21%",BRANCO,0
PORTO ALEGRE,NORBERTO HARALD SCHMIDT,1970,DEPUTADO FEDERAL,645,"0,00%",ARENA,0
TAPEJARA,ELOY LENZI,1970,DEPUTADO FEDERAL,645,"0,11%",MDB,0
GRAMADO,NADYR ROSSETI,1970,DEPUTADO FEDERAL,644,"0,14%",MDB,0
JACUTINGA,JOSE MANDELLI FILHO,1970,DEPUTADO FEDERAL,643,"0,37%",MDB,0
TRES PASSOS,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,642,"0,06%",ARENA,0
PASSO FUNDO,LEGENDA MDB,1970,DEPUTADO FEDERAL,642,"0,02%",MDB,0
MACHADINHO,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,641,"0,34%",ARENA,0
PAIM FILHO,JOSE MANDELLI FILHO,1970,DEPUTADO FEDERAL,641,"0,28%",MDB,0
PELOTAS,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,641,"0,01%",ARENA,0
CATUIPE,BRILMAR ZIMERMANN DESENGRINI,1970,DEPUTADO FEDERAL,638,"0,16%",MDB,0
SAO PAULO DAS MISSOES,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,638,"0,29%",MDB,0
SOLEDADE,NORBERTO HARALD SCHMIDT,1970,DEPUTADO FEDERAL,637,"0,06%",ARENA,0
PORTO XAVIER,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,637,"0,28%",MDB,0
SAO SEPE,HELIO HELBERT DOS SANTOS,1970,DEPUTADO FEDERAL,634,"0,08%",ARENA,0
PLANALTO,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,632,"0,14%",MDB,0
TRES DE MAIO,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,631,"0,07%",BRANCO,0
CRUZ ALTA,GLAUCO SARAIVA,1970,DEPUTADO FEDERAL,630,"0,04%",ARENA,0
PARAI,DANIEL AGOSTINHO FARACO,1970,DEPUTADO FEDERAL,629,"0,44%",ARENA,0
BAGE,LEGENDA MDB,1970,DEPUTADO FEDERAL,629,"0,02%",MDB,0
SANTA MARIA,NORBERTO HARALD SCHMIDT,1970,DEPUTADO FEDERAL,629,"0,01%",ARENA,0
ESTRELA,VOTOS NULOS,1970,DEPUTADO FEDERAL,629,"0,04%",NULO,0
CAIBATE,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,627,"0,30%",MDB,0
SANTA ROSA,JOSE ARLINDO KUNZLER,1970,DEPUTADO FEDERAL,626,"0,05%",ARENA,0
SAO LOURENCO DO SUL,VOTOS NULOS,1970,DEPUTADO FEDERAL,626,"0,05%",NULO,0
SANTA VITORIA DO PALMAR,VASCO AMARO DA SILVEIRA FILHO,1970,DEPUTADO FEDERAL,625,"0,10%",ARENA,0
PIRATINI,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,624,"0,11%",BRANCO,0
CAXIAS DO SUL,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,623,"0,01%",ARENA,0
NOVA BASSANO,JETHRO JAIRO DE MACEDO BRUM,1970,DEPUTADO FEDERAL,620,"0,27%",MDB,0
ARROIO DO MEIO,HARRY ALZIRO SAUER,1970,DEPUTADO FEDERAL,620,"0,09%",MDB,0
BOM RETIRO DO SUL,NORBERTO HARALD SCHMIDT,1970,DEPUTADO FEDERAL,619,"0,20%",ARENA,0
SAO JOSE DO NORTE,LEO BERNHARD RIFFEL,1970,DEPUTADO FEDERAL,619,"0,14%",MDB,0
CANELA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,618,"0,13%",BRANCO,0
SAPIRANGA,MILTON ALBINO CASSEL,1970,DEPUTADO FEDERAL,617,"0,11%",ARENA,0
DOM PEDRITO,VICTOR LOUREIRO ISSLER,1970,DEPUTADO FEDERAL,616,"0,06%",MDB,0
SAO FRANCISCO DE ASSIS,CID FURTADO,1970,DEPUTADO FEDERAL,614,"0,08%",ARENA,0
ALEGRETE,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,613,"0,03%",ARENA,0
BOM RETIRO DO SUL,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,612,"0,20%",BRANCO,0
COLORADO,DANIEL AGOSTINHO FARACO,1970,DEPUTADO FEDERAL,612,"0,28%",ARENA,0
ESMERALDA,ARIOSTO JAEGER,1970,DEPUTADO FEDERAL,611,"0,27%",ARENA,0
CAICARA,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,610,"0,30%",MDB,0
SAO PEDRO DO SUL,GUILHERME GROISMANN,1970,DEPUTADO FEDERAL,609,"0,08%",MDB,0
GRAVATAI,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,609,"0,04%",ARENA,0
DOM FELICIANO,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,608,"0,21%",ARENA,0
RONDA ALTA,JOSE MANDELLI FILHO,1970,DEPUTADO FEDERAL,608,"0,18%",MDB,0
ENCANTADO,LAURO FRANCO LEITAO,1970,DEPUTADO FEDERAL,607,"0,09%",ARENA,0
TUCUNDUVA,ARIOSTO JAEGER,1970,DEPUTADO FEDERAL,605,"0,18%",ARENA,0
PEDRO OSORIO,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,605,"0,13%",BRANCO,0
CERRO LARGO,BRILMAR ZIMERMANN DESENGRINI,1970,DEPUTADO FEDERAL,604,"0,10%",MDB,0
MUCUM,JETHRO JAIRO DE MACEDO BRUM,1970,DEPUTADO FEDERAL,604,"0,19%",MDB,0
PINHEIRO MACHADO,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,597,"0,14%",ARENA,0
ROSARIO DO SUL,ARIOSTO JAEGER,1970,DEPUTADO FEDERAL,597,"0,05%",ARENA,0
ROQUE GONZALES,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,595,"0,26%",ARENA,0
MONTENEGRO,JETHRO JAIRO DE MACEDO BRUM,1970,DEPUTADO FEDERAL,594,"0,03%",MDB,0
DOM PEDRITO,LEO BERNHARD RIFFEL,1970,DEPUTADO FEDERAL,594,"0,06%",MDB,0
SEVERIANO DE ALMEIDA,JOSE MANDELLI FILHO,1970,DEPUTADO FEDERAL,594,"0,43%",MDB,0
RIO GRANDE,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,594,"0,01%",ARENA,0
GUARANI DAS MISSOES,JOSE AUGUSTO AMARAL DE SOUZA,1970,DEPUTADO FEDERAL,592,"0,17%",ARENA,0
SANTA ROSA,AMAURY MULLER,1970,DEPUTADO FEDERAL,590,"0,05%",MDB,0
PELOTAS,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,590,"0,01%",ARENA,0
ROLANTE,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,589,"0,15%",BRANCO,0
CARAZINHO,VOTOS NULOS,1970,DEPUTADO FEDERAL,589,"0,04%",NULO,0
TRIUNFO,DANIEL AGOSTINHO FARACO,1970,DEPUTADO FEDERAL,589,"0,14%",ARENA,0
CAMAQUA,ALCEU DE DEUS COLLARES,1970,DEPUTADO FEDERAL,584,"0,03%",MDB,0
JULIO DE CASTILHOS,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,583,"0,08%",MDB,0
PALMEIRA DAS MISSOES,VOTOS NULOS,1970,DEPUTADO FEDERAL,582,"0,05%",NULO,0
ESTEIO,OCTAVIO PEDRO DA SILVA,1970,DEPUTADO FEDERAL,582,"0,04%",MDB,0
SAO JOSE DO NORTE,ALBERTO MARTINS DA SILVA,1970,DEPUTADO FEDERAL,579,"0,13%",MDB,0
SAPUCAIA DO SUL,LEO BERNHARD RIFFEL,1970,DEPUTADO FEDERAL,576,"0,05%",MDB,0
CACHOEIRINHA,VICTOR LOUREIRO ISSLER,1970,DEPUTADO FEDERAL,576,"0,07%",MDB,0
SAO MARTINHO,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,575,"0,24%",MDB,0
ERVAL SECO,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,574,"0,19%",MDB,0
SAO LEOPOLDO,LAURO PEREIRA RODRIGUES,1970,DEPUTADO FEDERAL,573,"0,02%",MDB,0
TUCUNDUVA,JOSE ARLINDO KUNZLER,1970,DEPUTADO FEDERAL,572,"0,17%",ARENA,0
SELBACH,DANIEL AGOSTINHO FARACO,1970,DEPUTADO FEDERAL,571,"0,34%",ARENA,0
ESTRELA,DANIEL AGOSTINHO FARACO,1970,DEPUTADO FEDERAL,571,"0,04%",ARENA,0
SARANDI,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,569,"0,12%",BRANCO,0
NONOAI,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,568,"0,11%",BRANCO,0
GUARANI DAS MISSOES,BRILMAR ZIMERMANN DESENGRINI,1970,DEPUTADO FEDERAL,568,"0,16%",MDB,0
SAO BORJA,SANTIAGO GUSMAO,1970,DEPUTADO FEDERAL,567,"0,04%",MDB,0
CORONEL BICACO,JOSE ARLINDO KUNZLER,1970,DEPUTADO FEDERAL,567,"0,35%",ARENA,0
CACHOEIRA DO SUL,CID FURTADO,1970,DEPUTADO FEDERAL,566,"0,02%",ARENA,0
VACARIA,VOTOS NULOS,1970,DEPUTADO FEDERAL,566,"0,03%",NULO,0
SALVADOR DO SUL,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,563,"0,12%",ARENA,0
SANTA VITORIA DO PALMAR,FRANCISCO DUARTE,1970,DEPUTADO FEDERAL,560,"0,09%",MDB,0
TUPANCIRETA,ALDO DA SILVA FAGUNDES,1970,DEPUTADO FEDERAL,559,"0,08%",MDB,0
SAPUCAIA DO SUL,LAURO PEREIRA RODRIGUES,1970,DEPUTADO FEDERAL,558,"0,05%",MDB,0
ARROIO DO TIGRE,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,558,"0,13%",MDB,0
CACHOEIRA DO SUL,LEGENDA MDB,1970,DEPUTADO FEDERAL,557,"0,02%",MDB,0
HORIZONTINA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,557,"0,11%",BRANCO,0
SAO SEPE,NADYR ROSSETI,1970,DEPUTADO FEDERAL,557,"0,07%",MDB,0
ESTEIO,ELYGIO ALBINO MENEGHETTI,1970,DEPUTADO FEDERAL,556,"0,04%",MDB,0
LAJEADO,HELMUTH ARNO SCHULTZ,1970,DEPUTADO FEDERAL,555,"0,03%",MDB,0
GENERAL CAMARA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,555,"0,17%",BRANCO,0
BENTO GONCALVES,NADYR ROSSETI,1970,DEPUTADO FEDERAL,554,"0,03%",MDB,0
SANTANA DO LIVRAMENTO,LEGENDA MDB,1970,DEPUTADO FEDERAL,554,"0,03%",MDB,0
GRAVATAI,SOLON GONCALVES DA SILVA,1970,DEPUTADO FEDERAL,554,"0,04%",ARENA,0
BARRACAO,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,553,"0,28%",ARENA,0
GRAMADO,HARRY ALZIRO SAUER,1970,DEPUTADO FEDERAL,553,"0,12%",MDB,0
SAO JOSE DO NORTE,CLOVIS STENZEL,1970,DEPUTADO FEDERAL,552,"0,13%",ARENA,0
CONSTANTINA,JOSE MANDELLI FILHO,1970,DEPUTADO FEDERAL,551,"0,14%",MDB,0
TAPERA,DANIEL AGOSTINHO FARACO,1970,DEPUTADO FEDERAL,550,"0,16%",ARENA,0
VICTOR GRAEFF,DANIEL AGOSTINHO FARACO,1970,DEPUTADO FEDERAL,548,"0,31%",ARENA,0
SAO MARCOS,MARIO MONDINO,1970,DEPUTADO FEDERAL,548,"0,18%",ARENA,0
TAQUARA,CLOVIS STENZEL,1970,DEPUTADO FEDERAL,548,"0,05%",ARENA,0
TAQUARI,LEO BERNHARD RIFFEL,1970,DEPUTADO FEDERAL,547,"0,07%",MDB,0
ALVORADA,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,546,"0,07%",ARENA,0
VIAMAO,LEGENDA MDB,1970,DEPUTADO FEDERAL,546,"0,04%",MDB,0
MIRAGUAI,JOSE ARLINDO KUNZLER,1970,DEPUTADO FEDERAL,546,"0,29%",ARENA,0
ALEGRETE,CID FURTADO,1970,DEPUTADO FEDERAL,544,"0,03%",ARENA,0
ANTA GORDA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,544,"0,26%",BRANCO,0
HORIZONTINA,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,543,"0,11%",ARENA,0
LAVRAS DO SUL,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,543,"0,18%",BRANCO,0
BARRA DO RIBEIRO,LEO BERNHARD RIFFEL,1970,DEPUTADO FEDERAL,542,"0,19%",MDB,0
PORTO ALEGRE,JAIME TAVARES,1970,DEPUTADO FEDERAL,541,"0,00%",ARENA,0
RESTINGA SECA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,541,"0,13%",BRANCO,0
CANGUCU,VASCO AMARO DA SILVEIRA FILHO,1970,DEPUTADO FEDERAL,541,"0,03%",ARENA,0
JAGUARAO,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,541,"0,08%",ARENA,0
NOVO HAMBURGO,LAURO PEREIRA RODRIGUES,1970,DEPUTADO FEDERAL,541,"0,02%",MDB,0
MAXIMILIANO DE ALMEIDA,LAURO FRANCO LEITAO,1970,DEPUTADO FEDERAL,540,"0,29%",ARENA,0
LAJEADO,MARIO VILLANOVA SEIXAS,1970,DEPUTADO FEDERAL,539,"0,03%",MDB,0
FARROUPILHA,DANIEL AGOSTINHO FARACO,1970,DEPUTADO FEDERAL,536,"0,07%",ARENA,0
BOSSOROCA,JOSE AUGUSTO AMARAL DE SOUZA,1970,DEPUTADO FEDERAL,536,"0,28%",ARENA,0
PORTO ALEGRE,DANIEL DIPP,1970,DEPUTADO FEDERAL,535,"0,00%",MDB,0
TRAMANDAI,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,535,"0,17%",BRANCO,0
TUPARENDI,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,535,"0,14%",BRANCO,0
JAGUARI,ARIOSTO JAEGER,1970,DEPUTADO FEDERAL,534,"0,11%",ARENA,0
ALECRIM,ARIOSTO JAEGER,1970,DEPUTADO FEDERAL,534,"0,16%",ARENA,0
CANOAS,SOLON GONCALVES DA SILVA,1970,DEPUTADO FEDERAL,533,"0,01%",ARENA,0
AUGUSTO PESTANA,SOLON GONCALVES DA SILVA,1970,DEPUTADO FEDERAL,533,"0,17%",ARENA,0
IBIRUBA,DANIEL AGOSTINHO FARACO,1970,DEPUTADO FEDERAL,531,"0,08%",ARENA,0
SAO SEBASTIAO DO CAI,MARIO MONDINO,1970,DEPUTADO FEDERAL,531,"0,06%",ARENA,0
SAO GABRIEL,ALDO DA SILVA FAGUNDES,1970,DEPUTADO FEDERAL,531,"0,04%",MDB,0
TORRES,VOTOS NULOS,1970,DEPUTADO FEDERAL,531,"0,05%",NULO,0
PORTO ALEGRE,HAECKELL FONTELLA LOPES,1970,DEPUTADO FEDERAL,529,"0,00%",MDB,0
BAGE,LEGENDA ARENA,1970,DEPUTADO FEDERAL,528,"0,02%",ARENA,0
QUARAI,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,528,"0,09%",ARENA,0
SAO BORJA,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,528,"0,04%",ARENA,0
GARIBALDI,VOTOS NULOS,1970,DEPUTADO FEDERAL,528,"0,06%",NULO,0
ENCRUZILHADA DO SUL,VOTOS NULOS,1970,DEPUTADO FEDERAL,527,"0,06%",NULO,0
AGUDO,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,525,"0,11%",BRANCO,0
INDEPENDENCIA,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,525,"0,24%",MDB,0
CATUIPE,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,523,"0,13%",MDB,0
TRES DE MAIO,ARIOSTO JAEGER,1970,DEPUTADO FEDERAL,521,"0,06%",ARENA,0
CHIAPETA,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,519,"0,43%",MDB,0
CRISSIUMAL,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,518,"0,08%",ARENA,0
PORTO ALEGRE,NADYR ROSSETI,1970,DEPUTADO FEDERAL,517,"0,00%",MDB,0
CANDIDO GODOI,JOSE ARLINDO KUNZLER,1970,DEPUTADO FEDERAL,517,"0,21%",ARENA,0
NOVO HAMBURGO,LEGENDA ARENA,1970,DEPUTADO FEDERAL,516,"0,02%",ARENA,0
SANTA ROSA,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,514,"0,04%",ARENA,0
CACEQUI,ARIOSTO JAEGER,1970,DEPUTADO FEDERAL,514,"0,09%",ARENA,0
PELOTAS,JAIME TAVARES,1970,DEPUTADO FEDERAL,514,"0,01%",ARENA,0
SAO FRANCISCO DE PAULA,CID FURTADO,1970,DEPUTADO FEDERAL,510,"0,06%",ARENA,0
SAO FRANCISCO DE PAULA,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,510,"0,06%",ARENA,0
SAO MARCOS,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,510,"0,16%",BRANCO,0
GRAVATAI,ELOY LENZI,1970,DEPUTADO FEDERAL,509,"0,03%",MDB,0
SANTO ANTONIO DAS MISSOES,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,509,"0,21%",BRANCO,0
ERECHIM,VOTOS NULOS,1970,DEPUTADO FEDERAL,508,"0,03%",NULO,0
TAPERA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,507,"0,15%",BRANCO,0
IBIACA,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,507,"0,29%",ARENA,0
SAO NICOLAU,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,506,"0,29%",MDB,0
PORTO ALEGRE,JOSE AUGUSTO AMARAL DE SOUZA,1970,DEPUTADO FEDERAL,504,"0,00%",ARENA,0
ROLANTE,CID FURTADO,1970,DEPUTADO FEDERAL,503,"0,13%",ARENA,0
SAO SEBASTIAO DO CAI,ELYGIO ALBINO MENEGHETTI,1970,DEPUTADO FEDERAL,503,"0,05%",MDB,0
SANANDUVA,JOSE MANDELLI FILHO,1970,DEPUTADO FEDERAL,503,"0,12%",MDB,0
VICENTE DUTRA,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,502,"0,33%",MDB,0
IJUI,VOTOS NULOS,1970,DEPUTADO FEDERAL,501,"0,03%",NULO,0
ANTONIO PRADO,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,500,"0,10%",BRANCO,0
ESTANCIA VELHA,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,500,"0,17%",BRANCO,0
SANTIAGO,VOTOS NULOS,1970,DEPUTADO FEDERAL,500,"0,04%",NULO,0
TAQUARI,LAURO PEREIRA RODRIGUES,1970,DEPUTADO FEDERAL,499,"0,06%",MDB,0
GUAIBA,CID FURTADO,1970,DEPUTADO FEDERAL,499,"0,05%",ARENA,0
CANOAS,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,498,"0,01%",ARENA,0
IBIRAIARAS,ELOY LENZI,1970,DEPUTADO FEDERAL,498,"0,30%",MDB,0
IRAI,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,497,"0,18%",MDB,0
CACEQUI,ALDO DA SILVA FAGUNDES,1970,DEPUTADO FEDERAL,496,"0,09%",MDB,0
SAO PEDRO DO SUL,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,495,"0,07%",ARENA,0
JACUTINGA,LAURO FRANCO LEITAO,1970,DEPUTADO FEDERAL,494,"0,28%",ARENA,0
GRAVATAI,CELIO MARQUES FERNANDES,1970,DEPUTADO FEDERAL,493,"0,03%",ARENA,0
DONA FRANCISCA,MARIO VILLANOVA SEIXAS,1970,DEPUTADO FEDERAL,492,"0,39%",MDB,0
SARANDI,JETHRO JAIRO DE MACEDO BRUM,1970,DEPUTADO FEDERAL,491,"0,10%",MDB,0
SAO GABRIEL,LEGENDA ARENA,1970,DEPUTADO FEDERAL,491,"0,03%",ARENA,0
ENCANTADO,CID FURTADO,1970,DEPUTADO FEDERAL,490,"0,07%",ARENA,0
PUTINGA,LAURO FRANCO LEITAO,1970,DEPUTADO FEDERAL,490,"0,21%",ARENA,0
FAXINAL DO SOTURNO,NORBERTO HARALD SCHMIDT,1970,DEPUTADO FEDERAL,490,"0,14%",ARENA,0
BARRA DO RIBEIRO,LAURO PEREIRA RODRIGUES,1970,DEPUTADO FEDERAL,489,"0,17%",MDB,0
ESTEIO,LEGENDA MDB,1970,DEPUTADO FEDERAL,488,"0,04%",MDB,0
PORTO ALEGRE,PEDRO ANTONIO ALVES,1970,DEPUTADO FEDERAL,487,"0,00%",ARENA,0
VERA CRUZ,VOTOS EM BRANCO,1970,DEPUTADO FEDERAL,487,"0,13%",BRANCO,0
AJURICABA,SOLON GONCALVES DA SILVA,1970,DEPUTADO FEDERAL,487,"0,15%",ARENA,0
