Mun,Candidato,Ano,Cargo,NumVotos,percCidade,Partido,Cassado
URUGUAIANA,JOSE BONIFACIO FLORES DA CUNHA,1966,DEPUTADO FEDERAL,442,03%,MDB,0
VACARIA,JOSE BONIFACIO FLORES DA CUNHA,1966,DEPUTADO FEDERAL,62,00%,MDB,0
VENANCIO AIRES,JOSE BONIFACIO FLORES DA CUNHA,1966,DEPUTADO FEDERAL,1,00%,MDB,0
VIAMAO,JOSE BONIFACIO FLORES DA CUNHA,1966,DEPUTADO FEDERAL,81,01%,MDB,0
VICTOR GRAEFF,JOSE BONIFACIO FLORES DA CUNHA,1966,DEPUTADO FEDERAL,1,00%,MDB,0
AGUDO,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
ARROIO DOS RATOS,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,5,00%,ARENA,0
BAGE,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,6,00%,ARENA,0
CACEQUI,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
CACHOEIRA DO SUL,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,7,00%,ARENA,0
CAIBATE,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
CANOAS,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
CRUZ ALTA,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,12,00%,ARENA,0
ENCRUZILHADA DO SUL,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
ERECHIM,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
FARROUPILHA,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
FORMIGUEIRO,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
FREDERICO WESTPHALEN,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
GETULIO VARGAS,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
HUMAITA,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,6,00%,ARENA,0
IBIRUBA,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
JACUTINGA,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,5,00%,ARENA,0
MARAU,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
MONTENEGRO,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,10,00%,ARENA,0
PELOTAS,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
PORTAO,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
PORTO ALEGRE,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,95,00%,ARENA,0
QUARAI,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,14,00%,ARENA,0
ROQUE GONZALES,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
SANTA MARIA,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
SANTANA DO LIVRAMENTO,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,18,00%,ARENA,0
SAO JERONIMO,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
SAO LEOPOLDO,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,10,00%,ARENA,0
SAO LUIS GONZAGA,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
SAO NICOLAU,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
SAO PEDRO DO SUL,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
SAO SEPE,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,7,00%,ARENA,0
SOBRADINHO,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,6,00%,ARENA,0
TAPES,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,12,00%,ARENA,0
VACARIA,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
VENANCIO AIRES,JOSE LUIS BRAGANCA DE AZEVEDO JUNIOR,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
ALPESTRE,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,31,02%,MDB,0
ANTONIO PRADO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,2,00%,MDB,0
ARATIBA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,1177,31%,MDB,0
ARROIO DO MEIO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,3,00%,MDB,0
BAGE,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,3,00%,MDB,0
BARAO DE COTEGIPE,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,904,50%,MDB,0
BARRACAO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,7,01%,MDB,0
BENTO GONCALVES,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,3504,26%,MDB,0
BOM RETIRO DO SUL,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,3,00%,MDB,0
CACAPAVA DO SUL,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,1,00%,MDB,0
CACEQUI,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,9,00%,MDB,0
CACHOEIRA DO SUL,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,3,00%,MDB,0
CACHOEIRINHA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,5,00%,MDB,0
CACIQUE DOBLE,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,43,04%,MDB,0
CAMPINAS DO SUL,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,1270,51%,MDB,0
CANOAS,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,51,00%,MDB,0
CARAZINHO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,10,00%,MDB,0
CARLOS BARBOSA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,3,00%,MDB,0
CASCA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,2,00%,MDB,0
CAXIAS DO SUL,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,61,00%,MDB,0
CERRO LARGO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,1,00%,MDB,0
CHAPADA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,2,00%,MDB,0
COLORADO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,51,03%,MDB,0
CONSTANTINA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,59,02%,MDB,0
ENCANTADO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,4,00%,MDB,0
ENCRUZILHADA DO SUL,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,8,00%,MDB,0
ERECHIM,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,6673,51%,MDB,0
ERVAL GRANDE,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,647,39%,MDB,0
ESPUMOSO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,6,00%,MDB,0
ESTEIO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,2,00%,MDB,0
FARROUPILHA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,22,00%,MDB,0
FELIZ,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,2,00%,MDB,0
FREDERICO WESTPHALEN,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,5,00%,MDB,0
GARIBALDI,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,114,02%,MDB,0
GAURAMA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,1495,39%,MDB,0
GETULIO VARGAS,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,2290,33%,MDB,0
GRAVATAI,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,7,00%,MDB,0
GUAIBA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,1,00%,MDB,0
GUAPORE,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,16,00%,MDB,0
HORIZONTINA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,5,00%,MDB,0
IBIACA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,6,01%,MDB,0
INDEPENDENCIA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,9,00%,MDB,0
IRAI,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,3,00%,MDB,0
ITATIBA DO SUL,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,586,52%,MDB,0
IVOTI,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,2,00%,MDB,0
JACUTINGA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,518,37%,MDB,0
JAGUARI,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,8,00%,MDB,0
JULIO DE CASTILHOS,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,3,00%,MDB,0
LAGOA VERMELHA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,28,00%,MDB,0
LAJEADO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,1,00%,MDB,0
LIBERATO SALZANO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,7,01%,MDB,0
MACHADINHO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,69,04%,MDB,0
MARAU,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,108,02%,MDB,0
MARCELINO RAMOS,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,233,09%,MDB,0
MARIANO MORO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,448,51%,MDB,0
MAXIMILIANO DE ALMEIDA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,71,05%,MDB,0
MONTENEGRO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,3,00%,MDB,0
MUCUM,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,25,01%,MDB,0
NONOAI,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,84,02%,MDB,0
NOVA ARACA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,1,00%,MDB,0
NOVA BASSANO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,2,00%,MDB,0
NOVA PRATA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,268,04%,MDB,0
NOVO HAMBURGO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,1,00%,MDB,0
PAIM FILHO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,518,28%,MDB,0
PALMEIRA DAS MISSOES,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,2,00%,MDB,0
PARAI,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,12,01%,MDB,0
PASSO FUNDO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,85,00%,MDB,0
PELOTAS,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,10,00%,MDB,0
PLANALTO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,192,08%,MDB,0
PORTO ALEGRE,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,391,00%,MDB,0
RIO GRANDE,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,6,00%,MDB,0
RIO PARDO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,1,00%,MDB,0
ROCA SALES,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,23,01%,MDB,0
RONDA ALTA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,169,08%,MDB,0
RONDINHA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,9,01%,MDB,0
SANANDUVA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,118,04%,MDB,0
SANTA BARBARA DO SUL,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,1,00%,MDB,0
SANTA MARIA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,41,00%,MDB,0
SANTA VITORIA DO PALMAR,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,2,00%,MDB,0
SANTO AUGUSTO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,2,00%,MDB,0
SAO FRANCISCO DE PAULA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,1,00%,MDB,0
SAO GABRIEL,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,1,00%,MDB,0
SAO JOSE DO OURO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,46,02%,MDB,0
SAO MARCOS,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,4,00%,MDB,0
SAO SEBASTIAO DO CAI,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,17,00%,MDB,0
SAO VALENTIM,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,827,35%,MDB,0
SARANDI,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,42,01%,MDB,0
SEBERI,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,1,00%,MDB,0
SERTAO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,329,13%,MDB,0
SEVERIANO DE ALMEIDA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,428,39%,MDB,0
SOLEDADE,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,5,00%,MDB,0
TAPEJARA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,345,08%,MDB,0
TAPERA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,2,00%,MDB,0
TAQUARA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,3,00%,MDB,0
TRES DE MAIO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,19,00%,MDB,0
TUCUNDUVA,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,6,00%,MDB,0
VERANOPOLIS,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,42,00%,MDB,0
VIADUTOS,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,792,35%,MDB,0
VIAMAO,JOSE MANDELLI FILHO,1966,DEPUTADO FEDERAL,31,00%,MDB,0
AGUDO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,11,00%,ARENA,0
AJURICABA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
ALEGRETE,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,23,00%,ARENA,0
ALPESTRE,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,9,01%,ARENA,0
ALVORADA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,20,01%,ARENA,0
ANTA GORDA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,65,04%,ARENA,0
ARATIBA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,69,02%,ARENA,0
ARROIO DO MEIO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,8,00%,ARENA,0
ARROIO DO TIGRE,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,1129,30%,ARENA,0
ARROIO DOS RATOS,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,11,01%,ARENA,0
ARROIO GRANDE,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,17,01%,ARENA,0
ARVOREZINHA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,528,29%,ARENA,0
AUGUSTO PESTANA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,13,01%,ARENA,0
BAGE,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,66,00%,ARENA,0
BARAO DE COTEGIPE,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,71,04%,ARENA,0
BARRA DO RIBEIRO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
BARROS CASSAL,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,1090,59%,ARENA,0
BENTO GONCALVES,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
BOM JESUS,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,563,12%,ARENA,0
BOM RETIRO DO SUL,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,8,00%,ARENA,0
BUTIA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,10,00%,ARENA,0
CACAPAVA DO SUL,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,1249,18%,ARENA,0
CACEQUI,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,87,02%,ARENA,0
CACHOEIRA DO SUL,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,87,00%,ARENA,0
CACIQUE DOBLE,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,311,27%,ARENA,0
CAIBATE,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,39,02%,ARENA,0
CAICARA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,178,12%,ARENA,0
CAMAQUA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,32,00%,ARENA,0
CAMBARA DO SUL,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
CAMPINAS DO SUL,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,603,24%,ARENA,0
CAMPO BOM,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,182,04%,ARENA,0
CANDELARIA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,1661,28%,ARENA,0
CANELA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
CANGUCU,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
CANOAS,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,63,00%,ARENA,0
CARAZINHO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,65,01%,ARENA,0
CARLOS BARBOSA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
CASCA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,1876,44%,ARENA,0
CATUIPE,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,21,01%,ARENA,0
CAXIAS DO SUL,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,51,00%,ARENA,0
CERRO LARGO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
CHAPADA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,5,00%,ARENA,0
CHIAPETA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
CIRIACO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,25,02%,ARENA,0
COLORADO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,30,02%,ARENA,0
CONDOR,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
CONSTANTINA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
CORONEL BICACO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
CRUZ ALTA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,223,02%,ARENA,0
CRUZEIRO DO SUL,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
DAVID CANABARRO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,231,29%,ARENA,0
DOIS IRMAOS,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,14,00%,ARENA,0
DOM FELICIANO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,38,02%,ARENA,0
DOM PEDRITO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,33,00%,ARENA,0
ENCANTADO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,145,02%,ARENA,0
ENCRUZILHADA DO SUL,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,1372,20%,ARENA,0
ERECHIM,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,721,05%,ARENA,0
ERVAL,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,9,00%,ARENA,0
ERVAL GRANDE,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,691,41%,ARENA,0
ERVAL SECO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,10,01%,ARENA,0
ESMERALDA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,6,00%,ARENA,0
ESPUMOSO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,2750,45%,ARENA,0
ESTEIO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,267,03%,ARENA,0
ESTRELA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,19,00%,ARENA,0
FARROUPILHA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
FAXINAL DO SOTURNO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
FLORES DA CUNHA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
FONTOURA XAVIER,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,718,49%,ARENA,0
FORMIGUEIRO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
FREDERICO WESTPHALEN,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,218,04%,ARENA,0
GARIBALDI,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
GAURAMA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,554,14%,ARENA,0
GENERAL VARGAS,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,18,01%,ARENA,0
GETULIO VARGAS,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,2023,29%,ARENA,0
GIRUA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,14,00%,ARENA,0
GRAMADO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
GRAVATAI,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,28,00%,ARENA,0
GUAIBA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,24,00%,ARENA,0
GUAPORE,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,58,01%,ARENA,0
GUARANI DAS MISSOES,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,25,01%,ARENA,0
IBIACA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,47,04%,ARENA,0
IBIRUBA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,49,01%,ARENA,0
IGREJINHA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,13,01%,ARENA,0
IJUI,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,30,00%,ARENA,0
ILOPOLIS,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,12,01%,ARENA,0
INDEPENDENCIA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
IRAI,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,108,04%,ARENA,0
ITAQUI,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
ITATIBA DO SUL,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,347,31%,ARENA,0
IVOTI,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
JACUTINGA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,561,40%,ARENA,0
JAGUARAO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,277,05%,ARENA,0
JAGUARI,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,10,00%,ARENA,0
JULIO DE CASTILHOS,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,20,00%,ARENA,0
LAGOA VERMELHA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,62,01%,ARENA,0
LAJEADO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,48,00%,ARENA,0
LAVRAS DO SUL,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,45,02%,ARENA,0
MACHADINHO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,57,03%,ARENA,0
MARAU,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,83,01%,ARENA,0
MARCELINO RAMOS,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,38,02%,ARENA,0
MARIANO MORO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,312,36%,ARENA,0
MAXIMILIANO DE ALMEIDA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,624,43%,ARENA,0
MONTENEGRO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,51,00%,ARENA,0
MUCUM,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,22,01%,ARENA,0
NAO-ME-TOQUE,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,13,00%,ARENA,0
NONOAI,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,30,01%,ARENA,0
NOVA ARACA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,5,01%,ARENA,0
NOVA BASSANO,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,268,14%,ARENA,0
NOVA BRESCIA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
NOVA PETROPOLIS,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,76,02%,ARENA,0
NOVA PRATA,LAURO FRANCO LEITAO,1966,DEPUTADO FEDERAL,14,00%,ARENA,0
