Mun,Candidato,Ano,Cargo,NumVotos,percCidade,Partido,Cassado
CHAPADA,IRINEU COLATO,1982,DEPUTADO FEDERAL,2,"0,00%",PDS,0
CHAPADA,JOAO GILBERTO LUCAS COELHO,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CHAPADA,ERANI GUILHERME MULLER,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CHAPADA,JULIO COSTAMILAN,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CHAPADA,WALDIR WALTER,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CHAPADA,IBSEN VALLS PINHEIRO,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CHAPADA,OMAR FERRI,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CHAPADA,ROMULO BRASIL,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CHAPADA,VICENTE PASSOS MAIA FILHO,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CHAPADA,SIEGFRIED EMANUEL HEUSER,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CHAPADA,MATHEUS JOSE SCHMIDT FILHO,1982,DEPUTADO FEDERAL,1,"0,00%",PDT,1
CHAPADA,ALCEU JOSE FLORES,1982,DEPUTADO FEDERAL,1,"0,00%",PDT,0
CHAPADA,INDIO BRUM VARGAS,1982,DEPUTADO FEDERAL,1,"0,00%",PDT,0
CHAPADA,ARNALDO DA COSTA PRIETO,1982,DEPUTADO FEDERAL,1,"0,00%",PDS,0
CHAPADA,PEDRO CHAFIK GERMANO,1982,DEPUTADO FEDERAL,1,"0,00%",PDS,0
CHAPADA,CARLOS ELY CASTRO,1982,DEPUTADO FEDERAL,1,"0,00%",PDS,0
CHARQUEADAS,ANTONIO CARLOS ROSA FLORES,1982,DEPUTADO FEDERAL,1765,"0,20%",PMDB,0
CHARQUEADAS,VOTOS EM BRANCO,1982,DEPUTADO FEDERAL,1520,"0,17%",BRANCO,0
CHARQUEADAS,IBSEN VALLS PINHEIRO,1982,DEPUTADO FEDERAL,687,"0,08%",PMDB,0
CHARQUEADAS,NELSON MARCHEZAN,1982,DEPUTADO FEDERAL,662,"0,08%",PDS,0
CHARQUEADAS,FLORICENO PAIXAO,1982,DEPUTADO FEDERAL,590,"0,07%",PDT,1
CHARQUEADAS,MARCUS VINICIUS PRATINI DE MORAES,1982,DEPUTADO FEDERAL,450,"0,05%",PDS,0
CHARQUEADAS,PEDRO CHAFIK GERMANO,1982,DEPUTADO FEDERAL,381,"0,04%",PDS,0
CHARQUEADAS,OLGA CAVALHEIRO ARAUJO,1982,DEPUTADO FEDERAL,331,"0,04%",PDT,0
CHARQUEADAS,VOTOS NULOS,1982,DEPUTADO FEDERAL,320,"0,04%",NULO,0
CHARQUEADAS,JOSE ALBERTO FOGACA DE MEDEIROS,1982,DEPUTADO FEDERAL,224,"0,03%",PMDB,0
CHARQUEADAS,MARIA JUSSARA GAUTO GUARIGLIA,1982,DEPUTADO FEDERAL,200,"0,02%",PMDB,0
CHARQUEADAS,VICTOR JOSE FACCIONI,1982,DEPUTADO FEDERAL,183,"0,02%",PDS,0
CHARQUEADAS,NILTON LEAL MARIA,1982,DEPUTADO FEDERAL,160,"0,02%",PDT,0
CHARQUEADAS,NILTON ALVES DA SILVA,1982,DEPUTADO FEDERAL,142,"0,02%",PDT,0
CHARQUEADAS,BALTHAZAR DE BEM E CANTO,1982,DEPUTADO FEDERAL,136,"0,02%",PDS,0
CHARQUEADAS,TULIO BARCELLOS,1982,DEPUTADO FEDERAL,114,"0,01%",PDS,0
CHARQUEADAS,SYNVAL SEBASTIAO DUARTE GUAZZELI,1982,DEPUTADO FEDERAL,81,"0,01%",PMDB,0
CHARQUEADAS,JAHIR SOUZA PINTO,1982,DEPUTADO FEDERAL,79,"0,01%",PDS,0
CHARQUEADAS,GLENIO MATIAS GOMES PEREZ,1982,DEPUTADO FEDERAL,72,"0,01%",PDT,0
CHARQUEADAS,ELOAR GUAZZELLI,1982,DEPUTADO FEDERAL,58,"0,01%",PMDB,0
CHARQUEADAS,HERMES ZANETI,1982,DEPUTADO FEDERAL,55,"0,01%",PMDB,0
CHARQUEADAS,JOSE HUGO MARDINI,1982,DEPUTADO FEDERAL,36,"0,00%",PDS,0
CHARQUEADAS,INDIO BRUM VARGAS,1982,DEPUTADO FEDERAL,31,"0,00%",PDT,0
CHARQUEADAS,PAULO DA SILVA PINTO,1982,DEPUTADO FEDERAL,31,"0,00%",PDT,0
CHARQUEADAS,ALUIZIO PARAGUASSU FERREIRA,1982,DEPUTADO FEDERAL,29,"0,00%",PDT,0
CHARQUEADAS,VICENTE PASSOS MAIA FILHO,1982,DEPUTADO FEDERAL,24,"0,00%",PMDB,0
CHARQUEADAS,PAULO MACHADO MOREIRA,1982,DEPUTADO FEDERAL,24,"0,00%",PDT,0
CHARQUEADAS,JOSE BONIFACIO CARDOSO FREGAPANI,1982,DEPUTADO FEDERAL,21,"0,00%",PMDB,0
CHARQUEADAS,PAULO DE TARSO CARNEIRO,1982,DEPUTADO FEDERAL,21,"0,00%",PT,0
CHARQUEADAS,TELMO JOSE KIRST,1982,DEPUTADO FEDERAL,20,"0,00%",PDS,0
CHARQUEADAS,HELIO DOURADO,1982,DEPUTADO FEDERAL,18,"0,00%",PDS,0
CHARQUEADAS,FIRMO RODRIGUES DA TRINDADE,1982,DEPUTADO FEDERAL,18,"0,00%",PT,0
CHARQUEADAS,OLY ERICO DA COSTA FACCHIN,1982,DEPUTADO FEDERAL,16,"0,00%",PDS,0
CHARQUEADAS,EDIR PEDRO DE OLIVEIRA,1982,DEPUTADO FEDERAL,14,"0,00%",PMDB,0
CHARQUEADAS,FERES JORGE ROCHA E SILVA UEQUED,1982,DEPUTADO FEDERAL,12,"0,00%",PMDB,0
CHARQUEADAS,ARNALDO DA COSTA PRIETO,1982,DEPUTADO FEDERAL,11,"0,00%",PDS,0
CHARQUEADAS,ALCEU JOSE FLORES,1982,DEPUTADO FEDERAL,10,"0,00%",PDT,0
CHARQUEADAS,CLOVIS STENZEL,1982,DEPUTADO FEDERAL,10,"0,00%",PDS,0
CHARQUEADAS,EGIDIO ALFREDO SCHLABITZ,1982,DEPUTADO FEDERAL,9,"0,00%",PMDB,0
CHARQUEADAS,MATHEUS JOSE SCHMIDT FILHO,1982,DEPUTADO FEDERAL,8,"0,00%",PDT,1
CHARQUEADAS,ANTONIO PINHEIRO MACHADO NETTO,1982,DEPUTADO FEDERAL,7,"0,00%",PMDB,0
CHARQUEADAS,ALDO DA SILVA FAGUNDES,1982,DEPUTADO FEDERAL,6,"0,00%",PMDB,0
CHARQUEADAS,LELIO MIGUEL ANTUNES DE SOUZA,1982,DEPUTADO FEDERAL,6,"0,00%",PMDB,0
CHARQUEADAS,NEY FAYET DE SOUZA,1982,DEPUTADO FEDERAL,6,"0,00%",PDT,0
CHARQUEADAS,PAULO ROBERTO BRIAO FERREIRA,1982,DEPUTADO FEDERAL,6,"0,00%",PT,0
CHARQUEADAS,PAULO MINCARONE,1982,DEPUTADO FEDERAL,5,"0,00%",PMDB,1
CHARQUEADAS,JOAO GILBERTO LUCAS COELHO,1982,DEPUTADO FEDERAL,5,"0,00%",PMDB,0
CHARQUEADAS,RICARDO BALDINO E SOUZA,1982,DEPUTADO FEDERAL,5,"0,00%",PMDB,0
CHARQUEADAS,JOSE ANTONIO ALBRECHT,1982,DEPUTADO FEDERAL,5,"0,00%",PDT,0
CHARQUEADAS,AUGUSTO TREIN,1982,DEPUTADO FEDERAL,5,"0,00%",PDS,0
CHARQUEADAS,OMAR FERRI,1982,DEPUTADO FEDERAL,4,"0,00%",PMDB,0
CHARQUEADAS,NEY ORTIZ BORGES,1982,DEPUTADO FEDERAL,4,"0,00%",PDT,0
CHARQUEADAS,RUBENS ARDENGHI,1982,DEPUTADO FEDERAL,4,"0,00%",PDS,0
CHARQUEADAS,JOSE CLOVIS AZEVEDO,1982,DEPUTADO FEDERAL,4,"0,00%",PT,0
CHARQUEADAS,JETHRO JAIRO DE MACEDO BRUM,1982,DEPUTADO FEDERAL,3,"0,00%",PMDB,0
CHARQUEADAS,NADYR ROSSETI,1982,DEPUTADO FEDERAL,3,"0,00%",PDT,1
CHARQUEADAS,ENGELBERTO JOAO RIEGER,1982,DEPUTADO FEDERAL,3,"0,00%",PDT,0
CHARQUEADAS,GIL CUNEGATO MARQUES,1982,DEPUTADO FEDERAL,3,"0,00%",PDT,0
CHARQUEADAS,PLINIO ETCHEPARE GUERRA,1982,DEPUTADO FEDERAL,3,"0,00%",PDT,0
CHARQUEADAS,ARY RODRIGUES ALCANTARA,1982,DEPUTADO FEDERAL,3,"0,00%",PDS,0
CHARQUEADAS,VASCO AMARO DA SILVEIRA FILHO,1982,DEPUTADO FEDERAL,3,"0,00%",PDS,0
CHARQUEADAS,DARCY POZZA,1982,DEPUTADO FEDERAL,3,"0,00%",PDS,0
CHARQUEADAS,GUIDO MOESCH,1982,DEPUTADO FEDERAL,3,"0,00%",PDS,0
CHARQUEADAS,IDILIO SANTI,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
CHARQUEADAS,IVO DA SILVA GUIMARAES,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
CHARQUEADAS,SIEGFRIED EMANUEL HEUSER,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
CHARQUEADAS,ELOY LENZI,1982,DEPUTADO FEDERAL,2,"0,00%",PDT,0
CHARQUEADAS,ALDO PINTO DA SILVA,1982,DEPUTADO FEDERAL,2,"0,00%",PDT,0
CHARQUEADAS,ENILTON GRILL,1982,DEPUTADO FEDERAL,2,"0,00%",PDT,0
CHARQUEADAS,WALDEMAR RODRIGUES DA SILVA,1982,DEPUTADO FEDERAL,2,"0,00%",PDT,0
CHARQUEADAS,EMIDIO ODOSIO PERONDI,1982,DEPUTADO FEDERAL,2,"0,00%",PDS,0
CHARQUEADAS,CARLOS ELY CASTRO,1982,DEPUTADO FEDERAL,2,"0,00%",PDS,0
CHARQUEADAS,JOSE MARIANO DA ROCHA FILHO,1982,DEPUTADO FEDERAL,2,"0,00%",PDS,0
CHARQUEADAS,WALMOR WICTEKY,1982,DEPUTADO FEDERAL,2,"0,00%",PT,0
CHARQUEADAS,HARRY ALZIRO SAUER,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CHARQUEADAS,ERANI GUILHERME MULLER,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CHARQUEADAS,JULIO COSTAMILAN,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CHARQUEADAS,AVELINO BIOEN CAPITANI,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CHARQUEADAS,FARYDO SALOMAO,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CHARQUEADAS,ONY NOGUEIRA,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CHARQUEADAS,ROMULO BRASIL,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CHARQUEADAS,RUY GERMANO NEDEL,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CHARQUEADAS,CESAR PRIETO,1982,DEPUTADO FEDERAL,1,"0,00%",PDT,0
CHARQUEADAS,AMAURY MULLER,1982,DEPUTADO FEDERAL,1,"0,00%",PDT,1
CHARQUEADAS,MAGNUS FRANCISCO ANTUNES GUIMARAES,1982,DEPUTADO FEDERAL,1,"0,00%",PDT,0
CHARQUEADAS,ERNESTO FELIX SCORTEGAGNA,1982,DEPUTADO FEDERAL,1,"0,00%",PDT,0
CHARQUEADAS,ALVARO PETRACO DA CUNHA,1982,DEPUTADO FEDERAL,1,"0,00%",PDT,0
CHARQUEADAS,DILON GOULART BUENO,1982,DEPUTADO FEDERAL,1,"0,00%",PDT,0
CHARQUEADAS,JOSE ARLINDO KUNZLER,1982,DEPUTADO FEDERAL,1,"0,00%",PDS,0
CHARQUEADAS,JOSE ALCEBIADES DE OLIVEIRA,1982,DEPUTADO FEDERAL,1,"0,00%",PDS,0
CHARQUEADAS,IRINEU LUIZ WOLKWEIS,1982,DEPUTADO FEDERAL,1,"0,00%",PDS,0
CHARQUEADAS,ADELI SELL,1982,DEPUTADO FEDERAL,1,"0,00%",PT,0
CHARQUEADAS,CLOVIS ILGENFRITZ DA SILVA,1982,DEPUTADO FEDERAL,1,"0,00%",PT,0
CHARQUEADAS,ERNESTO CASSOL,1982,DEPUTADO FEDERAL,1,"0,00%",PT,0
CHARQUEADAS,LAURA MARIA EIFLER SILVA,1982,DEPUTADO FEDERAL,1,"0,00%",PT,0
CHARQUEADAS,LINDOMAR OLIVEIRA MACHADO,1982,DEPUTADO FEDERAL,1,"0,00%",PT,0
CHARQUEADAS,LUIZ GONZAGA MACHADO,1982,DEPUTADO FEDERAL,1,"0,00%",PT,0
CHIAPETA,EMIDIO ODOSIO PERONDI,1982,DEPUTADO FEDERAL,476,"0,22%",PDS,0
CHIAPETA,WALDIR WALTER,1982,DEPUTADO FEDERAL,445,"0,21%",PMDB,0
CHIAPETA,IRINEU COLATO,1982,DEPUTADO FEDERAL,269,"0,13%",PDS,0
CHIAPETA,ERANI GUILHERME MULLER,1982,DEPUTADO FEDERAL,224,"0,10%",PMDB,0
CHIAPETA,AMAURY MULLER,1982,DEPUTADO FEDERAL,164,"0,08%",PDT,1
CHIAPETA,VOTOS EM BRANCO,1982,DEPUTADO FEDERAL,138,"0,06%",BRANCO,0
CHIAPETA,IDILIO SANTI,1982,DEPUTADO FEDERAL,82,"0,04%",PMDB,0
CHIAPETA,MAGNUS FRANCISCO ANTUNES GUIMARAES,1982,DEPUTADO FEDERAL,81,"0,04%",PDT,0
CHIAPETA,SYNVAL SEBASTIAO DUARTE GUAZZELI,1982,DEPUTADO FEDERAL,38,"0,02%",PMDB,0
CHIAPETA,JOSE ALCEBIADES DE OLIVEIRA,1982,DEPUTADO FEDERAL,37,"0,02%",PDS,0
CHIAPETA,CARLOS ELY CASTRO,1982,DEPUTADO FEDERAL,33,"0,02%",PDS,0
CHIAPETA,VOTOS NULOS,1982,DEPUTADO FEDERAL,27,"0,01%",NULO,0
CHIAPETA,HERMES ZANETI,1982,DEPUTADO FEDERAL,12,"0,01%",PMDB,0
CHIAPETA,ALDO PINTO DA SILVA,1982,DEPUTADO FEDERAL,10,"0,00%",PDT,0
CHIAPETA,NELSON MARCHEZAN,1982,DEPUTADO FEDERAL,7,"0,00%",PDS,0
CHIAPETA,HELIO DOURADO,1982,DEPUTADO FEDERAL,7,"0,00%",PDS,0
CHIAPETA,OSVALDO NASCIMENTO DA SILVA,1982,DEPUTADO FEDERAL,6,"0,00%",PDT,0
CHIAPETA,JAHIR SOUZA PINTO,1982,DEPUTADO FEDERAL,6,"0,00%",PDS,0
CHIAPETA,JOSE HUGO MARDINI,1982,DEPUTADO FEDERAL,5,"0,00%",PDS,0
CHIAPETA,BALTHAZAR DE BEM E CANTO,1982,DEPUTADO FEDERAL,5,"0,00%",PDS,0
CHIAPETA,ANTONIO PINHEIRO MACHADO NETTO,1982,DEPUTADO FEDERAL,4,"0,00%",PMDB,0
CHIAPETA,VICTOR JOSE FACCIONI,1982,DEPUTADO FEDERAL,4,"0,00%",PDS,0
CHIAPETA,OLY ERICO DA COSTA FACCHIN,1982,DEPUTADO FEDERAL,4,"0,00%",PDS,0
CHIAPETA,MARIA JUSSARA GAUTO GUARIGLIA,1982,DEPUTADO FEDERAL,3,"0,00%",PMDB,0
CHIAPETA,HANS WILHELM CREMER,1982,DEPUTADO FEDERAL,3,"0,00%",PMDB,0
CHIAPETA,VICENTE PASSOS MAIA FILHO,1982,DEPUTADO FEDERAL,3,"0,00%",PMDB,0
CHIAPETA,LEGENDA PMDB,1982,DEPUTADO FEDERAL,3,"0,00%",PMDB,0
CHIAPETA,PAULO MACHADO MOREIRA,1982,DEPUTADO FEDERAL,3,"0,00%",PDT,0
CHIAPETA,JETHRO JAIRO DE MACEDO BRUM,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
CHIAPETA,ANTONIO CARLOS ROSA FLORES,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
CHIAPETA,JOAO GILBERTO LUCAS COELHO,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
CHIAPETA,JOSE BONIFACIO CARDOSO FREGAPANI,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
CHIAPETA,ELOAR GUAZZELLI,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
CHIAPETA,JULIO COSTAMILAN,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
CHIAPETA,JOSE ALBERTO FOGACA DE MEDEIROS,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
CHIAPETA,LELIO MIGUEL ANTUNES DE SOUZA,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
CHIAPETA,MARIO AGUIAR MOURA,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
CHIAPETA,RICARDO BALDINO E SOUZA,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
CHIAPETA,RUY GERMANO NEDEL,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
CHIAPETA,ALCEU JOSE FLORES,1982,DEPUTADO FEDERAL,2,"0,00%",PDT,0
CHIAPETA,ALDO DA SILVA FAGUNDES,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CHIAPETA,FERES JORGE ROCHA E SILVA UEQUED,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CHIAPETA,FLORICENO PAIXAO,1982,DEPUTADO FEDERAL,1,"0,00%",PDT,1
CHIAPETA,MATHEUS JOSE SCHMIDT FILHO,1982,DEPUTADO FEDERAL,1,"0,00%",PDT,1
CHIAPETA,DILON GOULART BUENO,1982,DEPUTADO FEDERAL,1,"0,00%",PDT,0
CHIAPETA,INDIO BRUM VARGAS,1982,DEPUTADO FEDERAL,1,"0,00%",PDT,0
CHIAPETA,PLINIO ETCHEPARE GUERRA,1982,DEPUTADO FEDERAL,1,"0,00%",PDT,0
CHIAPETA,LEGENDA PDT,1982,DEPUTADO FEDERAL,1,"0,00%",PDT,0
CHIAPETA,ARNALDO DA COSTA PRIETO,1982,DEPUTADO FEDERAL,1,"0,00%",PDS,0
CHIAPETA,JOSE MARIANO DA ROCHA FILHO,1982,DEPUTADO FEDERAL,1,"0,00%",PDS,0
CHIAPETA,RUBENS ARDENGHI,1982,DEPUTADO FEDERAL,1,"0,00%",PDS,0
CHIAPETA,LEGENDA PDS,1982,DEPUTADO FEDERAL,1,"0,00%",PDS,0
CIRIACO,PAULO MINCARONE,1982,DEPUTADO FEDERAL,1318,"0,35%",PMDB,1
CIRIACO,DARCY POZZA,1982,DEPUTADO FEDERAL,904,"0,24%",PDS,0
CIRIACO,AUGUSTO TREIN,1982,DEPUTADO FEDERAL,640,"0,17%",PDS,0
CIRIACO,VOTOS EM BRANCO,1982,DEPUTADO FEDERAL,265,"0,07%",BRANCO,0
CIRIACO,EMIDIO ODOSIO PERONDI,1982,DEPUTADO FEDERAL,192,"0,05%",PDS,0
CIRIACO,JOAO PEREIRA NETO,1982,DEPUTADO FEDERAL,73,"0,02%",PMDB,0
CIRIACO,SYNVAL SEBASTIAO DUARTE GUAZZELI,1982,DEPUTADO FEDERAL,66,"0,02%",PMDB,0
CIRIACO,VOTOS NULOS,1982,DEPUTADO FEDERAL,53,"0,01%",NULO,0
CIRIACO,VICTOR JOSE FACCIONI,1982,DEPUTADO FEDERAL,23,"0,01%",PDS,0
CIRIACO,MARCUS VINICIUS PRATINI DE MORAES,1982,DEPUTADO FEDERAL,23,"0,01%",PDS,0
CIRIACO,NELSON MARCHEZAN,1982,DEPUTADO FEDERAL,19,"0,01%",PDS,0
CIRIACO,JAHIR SOUZA PINTO,1982,DEPUTADO FEDERAL,17,"0,00%",PDS,0
CIRIACO,LEGENDA PDS,1982,DEPUTADO FEDERAL,14,"0,00%",PDS,0
CIRIACO,IRAJA ANDARA RODRIGUES,1982,DEPUTADO FEDERAL,12,"0,00%",PMDB,0
CIRIACO,LEGENDA PMDB,1982,DEPUTADO FEDERAL,10,"0,00%",PMDB,0
CIRIACO,BALTHAZAR DE BEM E CANTO,1982,DEPUTADO FEDERAL,7,"0,00%",PDS,0
CIRIACO,HELIO DOURADO,1982,DEPUTADO FEDERAL,7,"0,00%",PDS,0
CIRIACO,HERMES ZANETI,1982,DEPUTADO FEDERAL,6,"0,00%",PMDB,0
CIRIACO,VICENTE PASSOS MAIA FILHO,1982,DEPUTADO FEDERAL,5,"0,00%",PMDB,0
CIRIACO,ERNESTO FELIX SCORTEGAGNA,1982,DEPUTADO FEDERAL,5,"0,00%",PDT,0
CIRIACO,JOSE HUGO MARDINI,1982,DEPUTADO FEDERAL,5,"0,00%",PDS,0
CIRIACO,JOSE MARIANO DA ROCHA FILHO,1982,DEPUTADO FEDERAL,5,"0,00%",PDS,0
CIRIACO,ELOAR GUAZZELLI,1982,DEPUTADO FEDERAL,4,"0,00%",PMDB,0
CIRIACO,VASCO AMARO DA SILVEIRA FILHO,1982,DEPUTADO FEDERAL,4,"0,00%",PDS,0
CIRIACO,CLOVIS STENZEL,1982,DEPUTADO FEDERAL,4,"0,00%",PDS,0
CIRIACO,TELMO JOSE KIRST,1982,DEPUTADO FEDERAL,4,"0,00%",PDS,0
CIRIACO,IRINEU COLATO,1982,DEPUTADO FEDERAL,4,"0,00%",PDS,0
CIRIACO,IRINEU LUIZ WOLKWEIS,1982,DEPUTADO FEDERAL,4,"0,00%",PDS,0
CIRIACO,ONY NOGUEIRA,1982,DEPUTADO FEDERAL,3,"0,00%",PMDB,0
CIRIACO,CARLOS ELY CASTRO,1982,DEPUTADO FEDERAL,3,"0,00%",PDS,0
CIRIACO,WALDIR WALTER,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
CIRIACO,ANTONIO PINHEIRO MACHADO NETTO,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
CIRIACO,FARYDO SALOMAO,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
CIRIACO,MARIO AGUIAR MOURA,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
CIRIACO,ELOY LENZI,1982,DEPUTADO FEDERAL,2,"0,00%",PDT,0
CIRIACO,REGINA FAVIERO DREYER,1982,DEPUTADO FEDERAL,2,"0,00%",PDS,0
CIRIACO,RUBENS ARDENGHI,1982,DEPUTADO FEDERAL,2,"0,00%",PDS,0
CIRIACO,JETHRO JAIRO DE MACEDO BRUM,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CIRIACO,JOAO GILBERTO LUCAS COELHO,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CIRIACO,JULIO COSTAMILAN,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CIRIACO,AVELINO BIOEN CAPITANI,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CIRIACO,IBSEN VALLS PINHEIRO,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CIRIACO,IDILIO SANTI,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CIRIACO,LELIO MIGUEL ANTUNES DE SOUZA,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CIRIACO,RICARDO BALDINO E SOUZA,1982,DEPUTADO FEDERAL,1,"0,00%",PMDB,0
CIRIACO,JOSE ALCEBIADES DE OLIVEIRA,1982,DEPUTADO FEDERAL,1,"0,00%",PDS,0
CIRIACO,PEDRO CHAFIK GERMANO,1982,DEPUTADO FEDERAL,1,"0,00%",PDS,0
CIRIACO,GUIDO MOESCH,1982,DEPUTADO FEDERAL,1,"0,00%",PDS,0
CIRIACO,OLY ERICO DA COSTA FACCHIN,1982,DEPUTADO FEDERAL,1,"0,00%",PDS,0
CIRIACO,ERNESTO CASSOL,1982,DEPUTADO FEDERAL,1,"0,00%",PT,0
COLORADO,SYNVAL SEBASTIAO DUARTE GUAZZELI,1982,DEPUTADO FEDERAL,1033,"0,35%",PMDB,0
COLORADO,NELSON MARCHEZAN,1982,DEPUTADO FEDERAL,970,"0,33%",PDS,0
COLORADO,VOTOS EM BRANCO,1982,DEPUTADO FEDERAL,193,"0,07%",BRANCO,0
COLORADO,LUCENIR POHLMANN,1982,DEPUTADO FEDERAL,162,"0,05%",PMDB,0
COLORADO,WALDIR WALTER,1982,DEPUTADO FEDERAL,146,"0,05%",PMDB,0
COLORADO,VOTOS NULOS,1982,DEPUTADO FEDERAL,135,"0,05%",NULO,0
COLORADO,VICTOR JOSE FACCIONI,1982,DEPUTADO FEDERAL,53,"0,02%",PDS,0
COLORADO,OLY ERICO DA COSTA FACCHIN,1982,DEPUTADO FEDERAL,38,"0,01%",PDS,0
COLORADO,HARRY ALZIRO SAUER,1982,DEPUTADO FEDERAL,34,"0,01%",PMDB,0
COLORADO,AUGUSTO TREIN,1982,DEPUTADO FEDERAL,23,"0,01%",PDS,0
COLORADO,EMIDIO ODOSIO PERONDI,1982,DEPUTADO FEDERAL,23,"0,01%",PDS,0
COLORADO,BALTHAZAR DE BEM E CANTO,1982,DEPUTADO FEDERAL,20,"0,01%",PDS,0
COLORADO,JOSE MARIANO DA ROCHA FILHO,1982,DEPUTADO FEDERAL,16,"0,01%",PDS,0
COLORADO,REGINA FAVIERO DREYER,1982,DEPUTADO FEDERAL,10,"0,00%",PDS,0
COLORADO,JAHIR SOUZA PINTO,1982,DEPUTADO FEDERAL,10,"0,00%",PDS,0
COLORADO,RUBENS ARDENGHI,1982,DEPUTADO FEDERAL,9,"0,00%",PDS,0
COLORADO,HERMES ZANETI,1982,DEPUTADO FEDERAL,8,"0,00%",PMDB,0
COLORADO,LEGENDA PMDB,1982,DEPUTADO FEDERAL,8,"0,00%",PMDB,0
COLORADO,PAULO MINCARONE,1982,DEPUTADO FEDERAL,7,"0,00%",PMDB,1
COLORADO,JOSE ALBERTO FOGACA DE MEDEIROS,1982,DEPUTADO FEDERAL,6,"0,00%",PMDB,0
COLORADO,IBSEN VALLS PINHEIRO,1982,DEPUTADO FEDERAL,5,"0,00%",PMDB,0
COLORADO,HELIO DOURADO,1982,DEPUTADO FEDERAL,4,"0,00%",PDS,0
COLORADO,JOAO GILBERTO LUCAS COELHO,1982,DEPUTADO FEDERAL,3,"0,00%",PMDB,0
COLORADO,MARIA JUSSARA GAUTO GUARIGLIA,1982,DEPUTADO FEDERAL,3,"0,00%",PMDB,0
COLORADO,EDIR PEDRO DE OLIVEIRA,1982,DEPUTADO FEDERAL,3,"0,00%",PMDB,0
COLORADO,IRAJA ANDARA RODRIGUES,1982,DEPUTADO FEDERAL,3,"0,00%",PMDB,0
COLORADO,OMAR FERRI,1982,DEPUTADO FEDERAL,3,"0,00%",PMDB,0
COLORADO,DARCY POZZA,1982,DEPUTADO FEDERAL,3,"0,00%",PDS,0
COLORADO,JOSE HUGO MARDINI,1982,DEPUTADO FEDERAL,3,"0,00%",PDS,0
COLORADO,MARCUS VINICIUS PRATINI DE MORAES,1982,DEPUTADO FEDERAL,3,"0,00%",PDS,0
COLORADO,ANTONIO CARLOS ROSA FLORES,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
COLORADO,EGIDIO ALFREDO SCHLABITZ,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
COLORADO,HANS WILHELM CREMER,1982,DEPUTADO FEDERAL,2,"0,00%",PMDB,0
COLORADO,ARNALDO DA COSTA PRIETO,1982,DEPUTADO FEDERAL,2,"0,00%",PDS,0
COLORADO,PEDRO CHAFIK GERMANO,1982,DEPUTADO FEDERAL,2,"0,00%",PDS,0
